ISBN13,Title of the Book,Author/s,Book type,Original Price (RRP),Discounted price,ISBN-10,Published Date,Publisher,No. of Pages
9780141969985,Crossed,['Ally Condie'],ePUB,12.99,12.99,141969989,24-11-2011,Penguin Random House Children's UK,384
9781101903094,The 4 x 4 Diet,"['Erin Oprea', 'Carrie Underwood']",ePUB,15.42,12.99,1101903090,02-02-2016,Harmony/Rodale,
9780297863854,Stalin,['Simon Sebag Montefiore'],ePUB,13.99,13.99,297863851,03-06-2010,Orion,820
9780008168186,Tribe,['Sebastian Junger'],Paperback,19.99,18.25,8168180,02-06-2017,HarperCollins Publishers,192
9780241309117,The Skincare Bible,['Dr Anjali Mahto'],ePUB,18.99,18.99,241309115,05-04-2018,Penguin Books Ltd,256
9780345513113,The Book of Basketball,"['Bill Simmons', 'Malcolm Gladwell']",ePUB,22.29,17.99,345513118,27-10-2009,Random House Publishing Group,
9780330466295,Eagle in the Sky,['Wilbur Smith'],ePUB,13.95,10.5,330466291,04-09-2008,,0
9781306064279,H.M.S. Cockerel,['Dewey Lambdin'],E-Book,0,0,1306064279,01-01-2009,McBooks Press,451
9780241959602,David and Goliath,['Malcolm Gladwell'],ePUB,15.99,15.99,241959608,03-10-2013,Penguin Books Ltd,304
9780330514552,Innocent Graves,['Peter Robinson'],ePUB,12.35,8.95,330514555,21-08-2009,,0
9780748109999,Consider Phlebas,['Iain M. Banks'],ePUB,12.99,12.99,748109994,04-09-2008,"Little, Brown Book Group",480
9781405937146,Sea of Greed,"['Clive Cussler', 'Graham Brown']",ePUB,15.99,15.99,1405937149,06-11-2018,Penguin Books Ltd,480
9780751565713,Kill For Me,['Tom Wood'],ePUB,11.99,11.99,751565717,26-07-2018,"Little, Brown Book Group",480
9780307272300,failed to fetch page,,,,,,,,
9780748112524,New Moon,['Stephenie Meyer'],ePUB,11.99,11.99,748112529,26-02-2009,"Little, Brown Book Group",608
9780755372263,The Vanishing Act of Esme Lennox,"[""Maggie O'Farrell""]",ePUB,11.99,11.99,755372263,12-11-2009,Headline,145
9781844082414,The Night Watch,['Sarah Waters'],Paperback,24.99,21.75,1844082415,01-06-2006,Little Brown,506
9780679720201,The Stranger,['Albert Camus'],Paperback,24.99,21.75,679720200,15-12-2014,RANDOM HOUSE US,144
9781405930833,The Island,"['Ragnar Jónasson', 'Victoria Cribb']",ePUB,15.99,15.99,1405930837,04-04-2019,Penguin Books Ltd,350
9781405910286,Entwined with You,['Sylvia Day'],ePUB,15.99,15.99,1405910283,04-06-2013,Penguin Books Ltd,400
9780753545386,Hacking Growth,"['Morgan Brown', 'Sean Ellis']",ePUB,19.99,19.99,753545381,27-04-2017,Ebury Publishing,320
9780141912752,The Pursuit of Glory,['Tim Blanning'],ePUB,19.99,19.99,141912758,28-02-2008,Penguin Books Ltd,736
9780307559517,Sacred Woman,['Queen Afua'],ePUB,23.99,19.99,307559513,20-06-2012,Random House Publishing Group,
9780307962287,Natural Born Heroes,['Christopher McDougall'],E-Book,0,0,307962288,01-01-2015,Knopf Doubleday Publishing Group,
9780748109449,Lifeless,['Mark Billingham'],ePUB,12.99,12.99,748109447,04-09-2008,"Little, Brown Book Group",480
9780330508346,The Places In Between,['Rory Stewart'],ePUB,15.8,11.5,330508342,18-09-2009,,0
9780670923533,Daring Greatly,['Brené Brown'],ePUB,16.99,16.99,670923532,17-01-2013,Penguin Books Ltd,304
9780141394145,The Day Before Happiness,"['Erri De Luca', 'Jill Foulston']",ePUB,15.99,15.99,141394145,07-07-2016,Penguin Books Ltd,208
9780141964010,Tuesday's Gone,['Nicci French'],ePUB,15.99,15.99,141964014,19-07-2012,Penguin Books Ltd,464
9780446551076,Open and Shut,['David Rosenfelt'],ePUB,13.99,13.99,446551074,15-11-2008,Grand Central Publishing,300
9781408851746,A Spy Among Friends,['Ben Macintyre'],ePUB,18.39,15.99,1408851741,03-03-2014,Bloomsbury Publishing,368
9780755147571,The Lion At Sea,['Max Hennessy'],PDF,13.4,13.4,075514757X,19-05-2012,,368
9780748117093,Port Mortuary,['Patricia Cornwell'],ePUB,11.99,11.99,748117091,28-10-2010,"Little, Brown Book Group",512
9780718197445,The Defence of the Realm,['Christopher Andrew'],ePUB,19.99,19.99,718197445,26-04-2012,Penguin Books Ltd,1072
9780241189467,The Lonely Londoners,"['Sam Selvon', 'Nasta Susheila']",ePUB,15.99,15.99,241189462,25-09-2014,Penguin Books Ltd,160
9780463676769,Dark Curse,['Kim Richardson'],ePUB,5.5,5.5,463676769,24-04-2019,Kim Richardson,
9780755371402,The State We're In,['Adele Parks'],ePUB,12.99,12.99,755371402,04-07-2013,Headline,354
9780748108527,The Bookseller Of Kabul,['Åsne Seierstad'],ePUB,11.99,11.99,748108521,04-09-2008,"Little, Brown Book Group",288
9780765325945,Towers of Midnight (US EDITION),"['Robert Jordan', 'Brandon Sanderson']",Hardcover,67.25,67.25,765325942,02-11-2010,TOR BOOKS                     ,864
9780571338658,This Is Not Propaganda,['Peter Pomerantsev'],ePUB,16.49,14.99,571338658,30-07-2019,Faber & Faber,300
9781405515092,The Shroud Maker,['Kate Ellis'],ePUB,12.99,12.99,1405515090,02-01-2014,"Little, Brown Book Group",384
9780748115341,The Eye of the World,['Robert Jordan'],ePUB,16.99,16.99,074811534X,27-10-2009,"Little, Brown Book Group",832
9780307958839,Michelle Obama,['Peter Slevin'],E-Book,0,0,307958833,01-01-2015,Knopf Doubleday Publishing Group,391
9781407035086,Jingo,['Terry Pratchett'],ePUB,15.99,15.99,1407035088,01-12-2009,Transworld,464
9781101575918,Tending Roses,['Lisa Wingate'],ePUB,14.66,11.99,1101575913,04-02-2003,Penguin Publishing Group,336
9780241960196,Against All Enemies,"['Tom Clancy', 'Peter Telep']",ePUB,15.99,15.99,241960193,11-08-2011,Penguin Books Ltd,768
9780743483292,The Lions of Lucerne,['Brad Thor'],ePUB,9.99,9.99,743483294,25-04-2003,Atria Books,432
9780544866676,The Weight of Ink,['Rachel Kadish'],ePUB,38.49,37.75,544866673,06-06-2017,,574
9780006174547,The Cardinal of the Kremlin,['Tom Clancy'],Paperback,28.9,28.9,000617454X,01-12-1989,HarperCollins Publishers,624
9780316724210,Predator,['Patricia Cornwell'],Hardcover,49.99,44.99,316724211,01-10-2005,"Little, Brown & Company",384
9781473526938,The Child,['Fiona Barton'],ePUB,15.99,15.99,1473526930,29-06-2017,Transworld,448
9780748125821,The Next Always,['Nora Roberts'],ePUB,11.99,11.99,748125825,01-11-2011,"Little, Brown Book Group",352
9781370752324,The Floating Outfit 19,['J.T. Edson'],ePUB,2.59,2.59,1370752326,31-12-2017,Piccadilly,
9781405910248,Bared to You,['Sylvia Day'],ePUB,15.99,15.99,1405910240,28-05-2012,Penguin Books Ltd,368
9780755350698,Maura's Game,['Martina Cole'],ePUB,11.99,11.99,755350693,04-09-2008,Headline,640
9780755350704,Dangerous Lady,['Martina Cole'],ePUB,11.99,11.99,755350707,04-09-2008,Headline,576
9781299598195,Burma Victory,['David Rooney'],E-Book,0,0,1299598196,01-01-2013,Osprey Publishing (UK),
9780753551370,Alchemy,['Rory Sutherland'],ePUB,18.99,18.99,753551373,07-05-2019,Ebury Publishing,384
9780241145531,The Old Ways,['Robert Macfarlane'],ePUB,15.99,15.99,241145538,07-06-2012,Penguin Books Ltd,448
9781250207814,The Mage-Fire War,['L. E. Modesitt Jr.'],ePUB,16.2,12.99,1250207819,13-08-2019,Tor Publishing Group,
9781407034379,The Colour Of Magic,['Terry Pratchett'],ePUB,15.99,15.99,1407034375,26-12-2008,Transworld,288
9780141930237,Fooled by Randomness,['Nassim Nicholas Taleb'],ePUB,15.99,15.99,141930233,03-05-2007,Penguin Books Ltd,368
9780830845507,Defending Your Marriage - The Reality of Spiritual Battle,"['Tim Muehlhoff', 'Clinton E. Arnold']",Paperback,31.64,27.5,083084550X,13-11-2018,InterVarsity Press,176
9780141911748,"I, Claudius","['Robert Graves', 'Barry Unsworth']",ePUB,15.99,15.99,141911743,03-08-2006,Penguin Books Ltd,416
9781370928460,Becoming a Witch (Book 1),['Mark Mulle'],ePUB,0,0,1370928467,08-01-2017,Mark Mulle,
9781405937733,Beartown,['Fredrik Backman'],ePUB,15.99,15.99,1405937734,03-05-2018,Penguin Books Ltd,432
9780316389716,Sword of Destiny,['Andrzej Sapkowski'],E-Book,0,0,316389714,19-05-2015,Orbit,352
9780748110063,The Player Of Games,['Iain M. Banks'],ePUB,12.99,12.99,748110062,04-09-2008,"Little, Brown Book Group",320
9781105795985,A Tale of Two Cities,['Charles Dickens'],ePUB,2.75,2.75,1105795985,13-03-2013,,0
9780141347820,failed to fetch page,,,,,,,,
9780141965932,A Pocketful of Holes and Dreams,['Jeff Pearce'],ePUB,14.99,14.99,141965932,20-01-2011,Penguin Books Ltd,288
9780718193348,Zero Degrees of Empathy,['Simon Baron-Cohen'],ePUB,15.99,15.99,718193342,21-12-2011,Penguin Books Ltd,208
9780230758100,failed to fetch page,,,,,,,,
9780976420088,A Course in Miracles,"['Helen Schucman', 'William T. Thetford']",ePUB,8.79,7.99,976420082,15-05-2009,Course in Miracles Society,680
9780141913889,The Road to Wigan Pier,"['George Orwell', 'Richard Hoggart']",ePUB,15.99,15.99,141913886,26-04-2001,Penguin Books Ltd,240
9781407059488,The Summons,['John Grisham'],ePUB,15.99,15.99,1407059483,21-04-2010,Random House,400
9781405525978,Queen of Fire,['Anthony Ryan'],ePUB,12.99,12.99,1405525975,02-07-2015,"Little, Brown Book Group",656
9780241351581,Talking to Strangers,['Malcolm Gladwell'],ePUB,15.99,15.99,241351588,10-09-2019,Penguin Books Ltd,320
9780571331970,Adele,"['Leïla Slimani', 'Sam Taylor']",ePUB,13.19,11.99,571331971,15-01-2019,Faber & Faber,224
9780307962546,The Prince,"['Niccolo Machiavelli', 'Michael Ennis']",ePUB,3.99,3.99,307962547,17-07-2012,Knopf Doubleday Publishing Group,
9780241257975,Reality Is Not What It Seems,"['Carlo Rovelli', 'Simon Carnell', 'Erica Segre']",ePUB,15.99,15.99,241257972,06-10-2016,Penguin Books Ltd,256
9780755375561,The Faithless,['Martina Cole'],ePUB,11.99,11.99,755375564,18-10-2011,Headline,442
9780141916033,The Complete English Poems,['John Donne'],ePUB,14.99,14.99,141916036,24-06-2004,Penguin Books Ltd,688
9780748115389,The Fires Of Heaven,['Robert Jordan'],ePUB,12.99,12.99,748115382,16-02-2010,"Little, Brown Book Group",928
9780141929842,Fantastic Mr Fox,"['Roald Dahl', 'Quentin Blake']",ePUB,9.99,9.99,141929847,06-09-2007,Penguin Random House Children's UK,96
9780307279729,failed to fetch page,,,,,,,,
9781407087832,The Ragged Heiress,['Dilly Court'],ePUB,15.99,15.99,1407087835,16-09-2010,Random House,512
9780544052000,"Reader And Educator Guide To ""the Hobbit"" And ""the Lord Of The Rings""",['Houghton Mifflin Harcourt'],ePUB,4.99,4.99,544052005,28-08-2012,HarperCollins,
9781310461231,Fire In The Darkness (Darkness Series #2),['Stacey Marie Brown'],ePUB,5.32,5.32,1310461236,15-05-2015,Stacey Marie Brown,
9780679604075,The Warmth of Other Suns,['Isabel Wilkerson'],ePUB,28,22.43,679604073,07-09-2010,Knopf Doubleday Publishing Group,
9781405928335,Enemy of God,['Bernard Cornwell'],Paperback,22.99,20.35,1405928336,28-11-2016,Penguin UK,496
9780470666111,Cognitive Behavioural Therapy For Dummies,"['Rhena Branch', 'Rob Willson']",ePUB,26.99,26.99,470666110,16-05-2016,Wiley,384
9780755387076,3rd Degree,"['James Patterson', 'Andrew Gross']",ePUB,12.99,12.99,755387074,28-04-2011,Headline,283
9780748124916,Fated,['Benedict Jacka'],ePUB,11.99,11.99,748124918,01-03-2012,"Little, Brown Book Group",304
9780141979106,Enlightenment Now,['Steven Pinker'],ePUB,18.99,18.99,141979100,13-02-2018,Penguin Books Ltd,256
9780463456910,Don't Forget Your Crown,['Derrick Jaxn'],ePUB,14.11,14.11,463456912,04-10-2018,Derrick Jaxn,
9780857896346,The French House,['Nick Alexander'],ePUB,5.99,5.99,857896342,01-04-2013,Corvus,300
9781407034393,The Light Fantastic,['Terry Pratchett'],ePUB,15.99,15.99,1407034391,24-11-2009,Transworld,288
9780547905860,"Hello, Gorgeous",['William J. Mann'],ePUB,23.64,23.5,547905866,09-10-2012,,640
9780141919263,Periodic Tales,['Hugh Aldersey-Williams'],ePUB,15.99,15.99,141919264,03-02-2011,Penguin Books Ltd,448
9780698185364,Tom Clancy Full Force and Effect,['Mark Greaney'],ePUB,42.25,42.25,698185366,02-12-2014,,688
9780547543154,The Origins of Totalitarianism,['Hannah Arendt'],ePUB,29.14,27.25,547543158,21-03-1973,,576
9780007369409,"Dark Justice (Sean Dillon Series, Book 12)",['Jack Higgins'],ePUB,10.99,10.99,7369409,14-06-2011,HarperCollins Publishers,416
9780544029569,Those Darn Squirrels!,"['Adam Rubin', 'Daniel Salmieri']",ePUB,14.29,11.99,544029569,27-02-2024,HarperCollins,32
9780241959510,Helga's Diary,['Helga Weiss'],ePUB,15.99,15.99,241959519,14-02-2013,Penguin Books Ltd,240
9780702069918,Macleod's Clinical Examination,['J Alastair Innes'],ePUB,73.95,73.95,702069914,09-03-2018,Elsevier Limited (UK),0
9780345454300,A Spell for Chameleon,['Piers Anthony'],ePUB,6.99,6.99,345454308,26-03-2002,Random House Worlds,
9780988443112,Why Do I Do That? Psychological Defense Mechanisms and the Hidden Ways They Shape Our Lives,['Joseph Burgo'],ePUB,14.36,14.36,988443112,09-05-2016,Joseph Burgo,
9780241243626,Ulysses,"['James Joyce', 'Declan Kiberd']",ePUB,14.99,14.99,241243629,04-06-2015,Penguin Books Ltd,1040
9780241317952,The Stress Solution,['Dr Rangan Chatterjee'],ePUB,19.99,19.99,241317959,27-12-2018,Penguin Books Ltd,272
9780748109593,The Burning Girl,"['Mark Billingham', 'Roger Lloyd Pack']",ePUB,12.99,12.99,748109595,04-09-2008,"Little, Brown Book Group",448
9780141932071,failed to fetch page,,,,,,,,
9780393066395,Fight Club,['Chuck Palahniuk'],ePUB,19.75,13.95,393066398,17-10-2005,,224
9780340911709,The Fall,['Robert Muchamore'],Paperback,19.99,18.25,340911700,01-03-2007,Hachette Children's Books,352
9780748126743,The Merchant's House,['Kate Ellis'],ePUB,12.99,12.99,748126740,20-01-2011,"Little, Brown Book Group",256
9781407034508,Mort,['Terry Pratchett'],ePUB,15.99,15.99,1407034502,27-05-2009,Transworld,320
9780575086227,The First Law Trilogy Boxed Set,['Joe Abercrombie'],ePUB,21.99,21.99,057508622X,30-08-2012,Orion,1600
9780062368232,failed to fetch page,,,,,,,,
9780141355177,First Prize for the Worst Witch,['Jill Murphy'],ePUB,9.99,9.99,141355174,06-09-2018,Penguin Random House Children's UK,208
9780230738126,failed to fetch page,,,,,,,,
9780141916224,One-hit Wonder,['Lisa Jewell'],ePUB,15.99,15.99,141916222,27-09-2001,Penguin Books Ltd,464
9780755396528,The Other Daughter,['Lisa Gardner'],ePUB,11.99,11.99,755396529,05-07-2012,Headline,328
9781401306113,Voodoo River,['Robert Crais'],ePUB,10.99,10.99,140130611X,16-07-2013,Hachette Books,416
9780547761404,The Little Prince,"['Antoine de Saint-Exupéry', 'Richard Howard']",PDF,14.84,14.4,547761406,29-06-2000,,96
9780393634563,The Odyssey,"['Homer', 'Emily Wilson']",ePUB,62.65,50.99,393634566,07-11-2017,W. W. Norton & Company,656
9780755389940,Watch Your Back (The Baltimore Series Book 4),['Karen Rose'],ePUB,11.99,11.99,755389948,07-11-2013,Headline,544
9780463567456,Out of This World,['Neville Goddard'],ePUB,11.43,11.43,463567455,19-06-2018,Neville Goddard,
9780241966167,Monty,['Spike Milligan'],ePUB,14.99,14.99,241966167,13-12-2012,Penguin Books Ltd,128
9780586066232,The Songs of Distant Earth,['Arthur C Clarke'],Paperback,23.75,23.75,586066233,02-11-1998,HarperCollins Publishers,240
9780748117215,Towers of Midnight,"['Robert Jordan', 'Brandon Sanderson']",ePUB,12.99,12.99,748117210,31-01-2011,"Little, Brown Book Group",672
9780141986203,Good Economics for Hard Times,"['Abhijit V. Banerjee', 'Esther Duflo']",ePUB,21.99,21.99,141986204,12-11-2019,Penguin Books Ltd,256
9781405517829,Dark Witch,['Nora Roberts'],ePUB,11.99,11.99,1405517824,31-10-2013,"Little, Brown Book Group",368
9780241248805,Anything is Possible,['Elizabeth Strout'],ePUB,15.99,15.99,241248809,04-05-2017,Penguin Books Ltd,280
9780241413210,The Beach House,['Beth Reekles'],ePUB,9.99,9.99,241413214,11-05-2019,Penguin Random House Children's UK,208
9780307788641,Alicia,['Alicia Appleman-Jurman'],ePUB,13.7,11.99,307788644,16-02-2011,Random House Publishing Group,
9780061213731,failed to fetch page,,,,,,,,
9780141919959,Nineteen Eighty-Four,"['George Orwell', 'Thomas Pynchon']",ePUB,10.99,10.99,141919957,29-01-2004,Penguin Books Ltd,400
9780307537928,Low Level Hell,['Hugh L. Mills Jr.'],ePUB,25.7,20.99,307537927,16-01-2009,Random House Publishing Group,
9781405521284,The Far Side of the Sun,['Kate Furnivall'],ePUB,12.99,12.99,1405521287,05-12-2013,"Little, Brown Book Group",384
9780241981344,The Man Who Solved the Market,['Gregory Zuckerman'],ePUB,18.99,18.99,241981344,05-11-2019,Penguin Books Ltd,304
9780230765061,failed to fetch page,,,,,,,,
9780785171393,Hulk,"['Greg Pak', 'John Romita']",ePUB,13.19,10.99,785171398,06-03-2019,Marvel Entertainment,
9780060739805,failed to fetch page,,,,,,,,
9781401928926,The Power Is Within You,['Louise Hay'],ePUB,10.26,9.99,1401928927,01-01-2000,Hay House,238
9780768487817,The Gateway to the Seer Realm,"['Barbie Breathitt', 'James W. Goll', 'Chuck Pierce']",ePUB,24.93,20.99,768487811,21-08-2012,"Destiny Image, Inc.",316
9781405528528,Age of Iron,['Angus Watson'],ePUB,11.99,11.99,1405528524,02-09-2014,"Little, Brown Book Group",560
9780062242273,failed to fetch page,,,,,,,,
9780141927237,Artemis Fowl and the Opal Deception,['Eoin Colfer'],ePUB,12.99,12.99,141927232,06-04-2006,Penguin Random House Children's UK,384
9781405926416,Last Seen Alive,['Claire Douglas'],ePUB,15.99,15.99,1405926414,13-07-2017,Penguin Books Ltd,400
9781407013350,Nemesis,"['Jo Nesbo', 'Don Bartlett']",ePUB,15.99,15.99,1407013351,01-04-2010,Random House,720
9780307952219,"Finding Ultra, Revised and Updated Edition",['Rich Roll'],ePUB,25.7,20.99,307952215,22-05-2012,Harmony/Rodale,
9780748114696,Fever of the Bone,['Val McDermid'],ePUB,11.99,11.99,748114696,03-09-2009,"Little, Brown Book Group",448
9780571342624,"Who am I, again?",['Lenny Henry'],ePUB,18.69,15.99,571342620,01-10-2019,Faber & Faber,352
9780297864073,Sophie's World,['Jostein Gaarder'],ePUB,12.99,12.99,297864076,15-07-2010,Orion,448
9781101984826,Operator Down,['Brad Taylor'],ePUB,0,0,1101984821,09-01-2018,Penguin Publishing Group,
9780330513081,The Hitchhiker's Guide to the Galaxy,['Douglas Adams'],ePUB,13.95,10.5,330513087,01-09-2009,,0
9780547526843,Gettysburg,['Stephen W. Sears'],ePUB,11.99,11.99,547526849,03-11-2004,HarperCollins,640
9780871409508,The New Annotated Frankenstein (The Annotated Books),"['Mary Shelley', 'Leslie S. Klinger', 'Guillermo del Toro', 'Anne K. Mellor']",ePUB,54.95,43.99,087140950X,08-08-2017,Liveright,416
9780141975962,The Rise and Fall of the British Nation,['David Edgerton'],ePUB,18.99,18.99,141975962,28-06-2018,Penguin Books Ltd,720
9780241345719,The Light that Failed,"['Ivan Krastev', 'Stephen Holmes']",ePUB,15.99,15.99,241345715,31-10-2019,Penguin Books Ltd,256
9780670922888,The Charisma Myth,['Olivia Fox Cabane'],ePUB,16.99,16.99,670922889,01-10-2012,Penguin Books Ltd,272
9780141919140,Percy Jackson and the Battle of the Labyrinth,['Rick Riordan'],ePUB,12.99,12.99,141919140,05-03-2009,Penguin Books Ltd,352
9780765377104,Death's End,"['Cixin Liu', 'Ken Liu']",Hardcover,52.25,52.25,765377101,20-09-2016,TOR BOOKS                     ,608
9781291841527,Ancient Knowledge,['George Curtis'],ePUB,2.75,2.75,1291841520,09-05-2014,,0
9780141964041,Thursday's Child,['Nicci French'],ePUB,15.99,15.99,141964049,10-04-2014,Penguin Books Ltd,320
9781311206527,The Side Hustle,['Nick Loper'],ePUB,0,0,1311206523,20-05-2015,Nick Loper,
9780241965214,Funny Girl,['Nick Hornby'],ePUB,15.99,15.99,241965217,06-11-2014,Penguin Books Ltd,256
9780241963333,The Cleaner of Chartres,['Salley Vickers'],ePUB,15.99,15.99,241963338,01-11-2012,Penguin Books Ltd,304
9780755350766,Two Women,['Martina Cole'],ePUB,11.99,11.99,755350766,04-09-2008,Headline,672
9780141911137,The Corfu Trilogy,['Gerald Durrell'],ePUB,18.99,18.99,141911131,03-08-2006,Penguin Books Ltd,768
9780330525442,Sweet Temptation,['Lucy Diamond'],ePUB,12.35,8.95,330525441,04-06-2010,,0
9780575097759,The Well of Ascension,['Brandon Sanderson'],ePUB,11.99,11.99,575097752,30-03-2010,Orion,800
9780755372225,You Can't Hide,['Karen Rose'],ePUB,11.99,11.99,755372220,15-10-2009,Headline,300
9780755358939,Lights Out Till Dawn,['Dee Williams'],ePUB,12.99,12.99,755358937,09-06-2011,Headline,320
